mean_noise_M,top-100 accuracy,method,D,dataset type
1.0,0.21,RRA,3,1m
1.0,0.22,RRA,3,1m
1.0,0.23,RRA,3,1m
1.0,0.38,RRA,3,1m
1.0,0.63,RRA,3,1m
1.0,0.61,RRA,3,1m
1.0,0.69,RRA,3,1m
1.0,0.79,RRA,3,1m
1.0,0.56,RRA,3,1m
1.0,0.3,RRA,3,1m
1.0,0.24,RRA,3,1m
1.0,0.68,RRA,3,1m
1.0,0.82,RRA,3,1m
1.0,0.56,RRA,3,1m
1.0,0.75,RRA,3,1m
1.0,0.47,RRA,3,1m
1.0,0.75,RRA,3,1m
1.0,0.28,RRA,3,1m
1.0,0.12,RRA,3,1m
1.0,0.44,RRA,3,1m
1.0,0.49,RRA,3,1m
1.0,0.72,RRA,3,1m
1.0,0.6,RRA,3,1m
1.0,0.83,RRA,3,1m
1.0,0.7,RRA,3,1m
1.0,0.65,RRA,3,1m
1.0,0.79,RRA,3,1m
1.0,0.76,RRA,3,1m
1.0,0.77,RRA,3,1m
1.0,0.59,RRA,3,1m
1.0,0.71,RRA,3,1m
1.0,0.65,RRA,3,1m
1.0,0.6,RRA,3,1m
12.0,0.0,rMixGEO,3,1m
12.0,0.04,rMixGEO,3,1m
12.0,0.84,rMixGEO,3,1m
12.0,0.02,rMixGEO,3,1m
12.0,0.03,rMixGEO,3,1m
12.0,0.17,rMixGEO,3,1m
12.0,0.03,rMixGEO,3,1m
12.0,0.08,rMixGEO,3,1m
12.0,0.06,rMixGEO,3,1m
12.0,0.01,rMixGEO,3,1m
12.0,0.05,rMixGEO,3,1m
12.0,0.03,rMixGEO,3,1m
12.0,0.33,rMixGEO,3,1m
12.0,0.12,rMixGEO,3,1m
12.0,0.0,rMixGEO,3,1m
12.0,0.03,rMixGEO,3,1m
12.0,0.03,rMixGEO,3,1m
12.0,0.03,rMixGEO,3,1m
12.0,0.01,rMixGEO,3,1m
12.0,0.0,rMixGEO,3,1m
12.0,0.17,rMixGEO,3,1m
12.0,0.28,rMixGEO,3,1m
12.0,0.04,rMixGEO,3,1m
12.0,0.11,rMixGEO,3,1m
12.0,0.12,rMixGEO,3,1m
12.0,0.05,rMixGEO,3,1m
12.0,0.05,rMixGEO,3,1m
12.0,0.22,rMixGEO,3,1m
12.0,0.2,rMixGEO,3,1m
12.0,0.16,rMixGEO,3,1m
12.0,0.1,rMixGEO,3,1m
12.0,0.11,rMixGEO,3,1m
12.0,0.03,rMixGEO,3,1m
12.0,0.01,rMixGEO,3,1m
12.0,0.56,rMixGEO,3,1m
12.0,0.14,rMixGEO,3,1m
12.0,0.05,rMixGEO,3,1m
12.0,0.03,rMixGEO,3,1m
12.0,0.0,rMixGEO,3,1m
12.0,0.06,rMixGEO,3,1m
12.0,0.11,rMixGEO,3,1m
12.0,0.01,rMixGEO,3,1m
12.0,0.3,rMixGEO,3,1m
12.0,0.01,rMixGEO,3,1m
12.0,0.04,rMixGEO,3,1m
12.0,0.15,rMixGEO,3,1m
12.0,0.09,rMixGEO,3,1m
12.0,0.08,rMixGEO,3,1m
12.0,0.15,rMixGEO,3,1m
12.0,0.02,rMixGEO,3,1m
12.0,0.02,rMixGEO,3,1m
12.0,0.06,rMixGEO,3,1m
12.0,0.03,rMixGEO,3,1m
12.0,0.01,rMixGEO,3,1m
12.0,0.23,rMixGEO,3,1m
12.0,0.07,rMixGEO,3,1m
12.0,0.52,rMixGEO,3,1m
12.0,0.11,rMixGEO,3,1m
12.0,0.05,rMixGEO,3,1m
12.0,0.04,rMixGEO,3,1m
12.0,0.09,rMixGEO,3,1m
12.0,0.04,rMixGEO,3,1m
12.0,0.06,rMixGEO,3,1m
12.0,0.03,rMixGEO,3,1m
12.0,0.01,rMixGEO,3,1m
12.0,0.27,rMixGEO,3,1m
12.0,0.0,rMixGEO,3,1m
12.0,0.22,rMixGEO,3,1m
12.0,0.0,rMixGEO,3,1m
12.0,0.08,rMixGEO,3,1m
12.0,0.01,rMixGEO,3,1m
12.0,0.11,rMixGEO,3,1m
12.0,0.03,rMixGEO,3,1m
12.0,0.56,rMixGEO,3,1m
12.0,0.05,rMixGEO,3,1m
12.0,0.02,rMixGEO,3,1m
12.0,0.11,rMixGEO,3,1m
12.0,0.05,rMixGEO,3,1m
12.0,0.03,rMixGEO,3,1m
12.0,0.06,rMixGEO,3,1m
12.0,0.24,rMixGEO,3,1m
12.0,0.15,rMixGEO,3,1m
12.0,0.0,rMixGEO,3,1m
12.0,0.2,rMixGEO,3,1m
12.0,0.02,rMixGEO,3,1m
12.0,0.03,rMixGEO,3,1m
12.0,0.26,rMixGEO,3,1m
12.0,0.09,rMixGEO,3,1m
12.0,0.04,rMixGEO,3,1m
12.0,0.16,rMixGEO,3,1m
12.0,0.0,rMixGEO,3,1m
12.0,0.03,rMixGEO,3,1m
12.0,0.04,rMixGEO,3,1m
12.0,0.02,rMixGEO,3,1m
12.0,0.13,rMixGEO,3,1m
12.0,0.06,rMixGEO,3,1m
12.0,0.02,rMixGEO,3,1m
12.0,0.06,rMixGEO,3,1m
12.0,0.04,rMixGEO,3,1m
12.0,0.0,rMixGEO,3,1m
0.5,0.59,rMixMEAN,3,1m
0.5,0.78,rMixMEAN,3,1m
0.5,0.8,rMixMEAN,3,1m
0.5,0.36,rMixMEAN,3,1m
0.5,0.59,rMixMEAN,3,1m
0.5,0.68,rMixMEAN,3,1m
0.5,0.55,rMixMEAN,3,1m
0.5,0.62,rMixMEAN,3,1m
0.5,0.79,rMixMEAN,3,1m
0.5,0.46,rMixMEAN,3,1m
0.5,0.56,rMixMEAN,3,1m
0.5,0.68,rMixMEAN,3,1m
0.5,0.81,rMixMEAN,3,1m
0.5,0.83,rMixMEAN,3,1m
0.5,0.92,rMixMEAN,3,1m
0.5,0.71,rMixMEAN,3,1m
0.5,0.56,rMixMEAN,3,1m
0.5,0.42,rMixMEAN,3,1m
0.5,0.52,rMixMEAN,3,1m
0.5,0.7,rMixMEAN,3,1m
0.5,0.6,rMixMEAN,3,1m
0.5,0.58,rMixMEAN,3,1m
0.5,0.67,rMixMEAN,3,1m
0.5,0.28,rMixMEAN,3,1m
0.5,0.65,rMixMEAN,3,1m
0.5,0.67,rMixMEAN,3,1m
0.5,0.72,rMixMEAN,3,1m
0.5,0.82,rMixMEAN,3,1m
0.5,0.34,rMixMEAN,3,1m
0.5,0.7,rMixMEAN,3,1m
0.5,0.35,rMixMEAN,3,1m
0.5,0.52,rMixMEAN,3,1m
0.5,0.54,rMixMEAN,3,1m
0.5,0.87,rMixMEAN,3,1m
0.5,0.8,rMixMEAN,3,1m
0.5,0.39,rMixMEAN,3,1m
0.5,0.68,rMixMEAN,3,1m
0.5,0.71,rMixMEAN,3,1m
0.5,0.65,rMixMEAN,3,1m
0.5,0.84,rMixMEAN,3,1m
0.5,0.71,rMixMEAN,3,1m
0.5,0.68,rMixMEAN,3,1m
0.5,0.55,rMixMEAN,3,1m
0.5,0.84,rMixMEAN,3,1m
0.5,0.83,rMixMEAN,3,1m
0.5,0.87,rMixMEAN,3,1m
0.5,0.91,rMixMEAN,3,1m
0.5,0.77,rMixMEAN,3,1m
0.5,0.65,rMixMEAN,3,1m
0.5,0.76,rMixMEAN,3,1m
0.5,0.8,rMixMEAN,3,1m
0.5,0.67,rMixMEAN,3,1m
0.5,0.82,rMixMEAN,3,1m
0.5,0.83,rMixMEAN,3,1m
0.5,0.67,rMixMEAN,3,1m
0.5,0.72,rMixMEAN,3,1m
0.5,0.77,rMixMEAN,3,1m
0.5,0.64,rMixMEAN,3,1m
0.5,0.54,rMixMEAN,3,1m
0.5,0.9,rMixMEAN,3,1m
0.5,0.64,rMixMEAN,3,1m
0.5,0.35,rMixMEAN,3,1m
0.5,0.78,rMixMEAN,3,1m
0.5,0.74,rMixMEAN,3,1m
0.5,0.53,rMixMEAN,3,1m
0.5,0.53,rMixMEAN,3,1m
0.5,0.73,rMixMEAN,3,1m
0.5,0.68,rMixMEAN,3,1m
0.5,0.72,rMixMEAN,3,1m
0.5,0.85,rMixMEAN,3,1m
0.5,0.88,rMixMEAN,3,1m
0.5,0.53,rMixMEAN,3,1m
0.5,0.68,rMixMEAN,3,1m
0.5,0.9,rMixMEAN,3,1m
0.5,0.67,rMixMEAN,3,1m
0.5,0.81,rMixMEAN,3,1m
0.5,0.87,rMixMEAN,3,1m
0.5,0.36,rMixMEAN,3,1m
0.5,0.9,rMixMEAN,3,1m
0.5,0.82,rMixMEAN,3,1m
0.5,0.33,rMixMEAN,3,1m
0.5,0.51,rMixMEAN,3,1m
0.5,0.44,rMixMEAN,3,1m
0.5,0.81,rMixMEAN,3,1m
0.5,0.37,rMixMEAN,3,1m
0.5,0.78,rMixMEAN,3,1m
0.5,0.61,rMixMEAN,3,1m
0.5,0.56,rMixMEAN,3,1m
0.5,0.47,rMixMEAN,3,1m
0.5,0.76,rMixMEAN,3,1m
0.5,0.4,rMixMEAN,3,1m
0.5,0.51,rMixMEAN,3,1m
0.5,0.81,rMixMEAN,3,1m
0.5,0.78,rMixMEAN,3,1m
0.5,0.66,rMixMEAN,3,1m
0.5,0.7,rMixMEAN,3,1m
0.5,0.83,rMixMEAN,3,1m
0.5,0.74,rMixMEAN,3,1m
0.5,0.35,rMixMEAN,3,1m
0.5,0.7,rMixMEAN,3,1m
0.5,0.17,tL2,3,1m
0.5,0.12,tL2,3,1m
0.5,0.56,tL2,3,1m
0.5,0.07,tL2,3,1m
0.5,0.57,tL2,3,1m
0.5,0.59,tL2,3,1m
0.5,0.8,tL2,3,1m
0.5,0.54,tL2,3,1m
0.5,0.76,tL2,3,1m
0.5,0.21,tL2,3,1m
0.5,0.09,tL2,3,1m
0.5,0.68,tL2,3,1m
0.5,0.66,tL2,3,1m
0.5,0.61,tL2,3,1m
0.5,0.99,tL2,3,1m
0.5,0.81,tL2,3,1m
0.5,0.26,tL2,3,1m
0.5,0.18,tL2,3,1m
0.5,0.28,tL2,3,1m
0.5,0.2,tL2,3,1m
0.5,0.26,tL2,3,1m
0.5,0.06,tL2,3,1m
0.5,0.17,tL2,3,1m
0.5,0.12,tL2,3,1m
0.5,0.69,tL2,3,1m
0.5,0.38,tL2,3,1m
0.5,0.82,tL2,3,1m
0.5,0.71,tL2,3,1m
0.5,0.77,tL2,3,1m
0.5,0.44,tL2,3,1m
0.5,0.54,tL2,3,1m
0.5,0.17,tL2,3,1m
0.5,0.12,tL2,3,1m
0.5,0.25,tL2,3,1m
0.5,0.32,tL2,3,1m
0.5,0.05,tL2,3,1m
0.5,0.13,tL2,3,1m
0.5,0.54,tL2,3,1m
0.5,0.24,tL2,3,1m
0.5,0.77,tL2,3,1m
0.5,0.56,tL2,3,1m
0.5,0.52,tL2,3,1m
0.5,0.05,tL2,3,1m
0.5,0.38,tL2,3,1m
0.5,0.68,tL2,3,1m
0.5,0.85,tL2,3,1m
0.5,0.89,tL2,3,1m
0.5,0.45,tL2,3,1m
0.5,0.43,tL2,3,1m
0.5,0.27,tL2,3,1m
0.5,0.47,tL2,3,1m
0.5,0.27,tL2,3,1m
0.5,0.81,tL2,3,1m
0.5,0.54,tL2,3,1m
0.5,0.67,tL2,3,1m
0.5,0.11,tL2,3,1m
0.5,0.28,tL2,3,1m
0.5,0.16,tL2,3,1m
0.5,0.24,tL2,3,1m
0.5,0.16,tL2,3,1m
0.5,0.65,tL2,3,1m
0.5,0.18,tL2,3,1m
0.5,0.22,tL2,3,1m
0.5,0.1,tL2,3,1m
0.5,0.36,tL2,3,1m
0.5,0.42,tL2,3,1m
0.5,0.71,tL2,3,1m
0.5,0.72,tL2,3,1m
0.5,0.55,tL2,3,1m
0.5,0.81,tL2,3,1m
0.5,0.96,tL2,3,1m
0.5,0.42,tL2,3,1m
0.5,0.51,tL2,3,1m
0.5,0.49,tL2,3,1m
0.5,0.88,tL2,3,1m
0.5,0.32,tL2,3,1m
0.5,0.33,tL2,3,1m
0.5,0.3,tL2,3,1m
0.5,0.74,tL2,3,1m
0.5,0.56,tL2,3,1m
0.5,0.53,tL2,3,1m
0.5,0.04,tL2,3,1m
0.5,0.35,tL2,3,1m
0.5,0.54,tL2,3,1m
0.5,0.3,tL2,3,1m
0.5,0.49,tL2,3,1m
0.5,0.2,tL2,3,1m
0.5,0.56,tL2,3,1m
0.5,0.15,tL2,3,1m
0.5,0.25,tL2,3,1m
0.5,0.18,tL2,3,1m
0.5,0.21,tL2,3,1m
0.5,0.39,tL2,3,1m
0.5,0.18,tL2,3,1m
0.5,0.39,tL2,3,1m
0.5,0.24,tL2,3,1m
0.5,0.22,tL2,3,1m
0.5,0.59,tL2,3,1m
0.5,0.26,tL2,3,1m
0.5,0.55,tL2,3,1m
12.0,0.02,tGEO,3,1m
12.0,0.04,tGEO,3,1m
12.0,0.66,tGEO,3,1m
12.0,0.01,tGEO,3,1m
12.0,0.04,tGEO,3,1m
12.0,0.11,tGEO,3,1m
12.0,0.02,tGEO,3,1m
12.0,0.04,tGEO,3,1m
12.0,0.02,tGEO,3,1m
12.0,0.0,tGEO,3,1m
12.0,0.0,tGEO,3,1m
12.0,0.03,tGEO,3,1m
12.0,0.21,tGEO,3,1m
12.0,0.02,tGEO,3,1m
12.0,0.0,tGEO,3,1m
12.0,0.01,tGEO,3,1m
12.0,0.0,tGEO,3,1m
12.0,0.06,tGEO,3,1m
12.0,0.01,tGEO,3,1m
12.0,0.01,tGEO,3,1m
12.0,0.0,tGEO,3,1m
12.0,0.13,tGEO,3,1m
12.0,0.0,tGEO,3,1m
12.0,0.06,tGEO,3,1m
12.0,0.1,tGEO,3,1m
12.0,0.04,tGEO,3,1m
12.0,0.01,tGEO,3,1m
12.0,0.03,tGEO,3,1m
12.0,0.04,tGEO,3,1m
12.0,0.0,tGEO,3,1m
12.0,0.01,tGEO,3,1m
12.0,0.26,tGEO,3,1m
12.0,0.01,tGEO,3,1m
12.0,0.0,tGEO,3,1m
12.0,0.47,tGEO,3,1m
12.0,0.0,tGEO,3,1m
12.0,0.01,tGEO,3,1m
12.0,0.04,tGEO,3,1m
12.0,0.0,tGEO,3,1m
12.0,0.0,tGEO,3,1m
12.0,0.01,tGEO,3,1m
12.0,0.0,tGEO,3,1m
12.0,0.43,tGEO,3,1m
12.0,0.01,tGEO,3,1m
12.0,0.04,tGEO,3,1m
12.0,0.26,tGEO,3,1m
12.0,0.08,tGEO,3,1m
12.0,0.05,tGEO,3,1m
12.0,0.07,tGEO,3,1m
12.0,0.01,tGEO,3,1m
12.0,0.0,tGEO,3,1m
12.0,0.08,tGEO,3,1m
12.0,0.01,tGEO,3,1m
12.0,0.02,tGEO,3,1m
12.0,0.17,tGEO,3,1m
12.0,0.07,tGEO,3,1m
12.0,0.56,tGEO,3,1m
12.0,0.05,tGEO,3,1m
12.0,0.05,tGEO,3,1m
12.0,0.02,tGEO,3,1m
12.0,0.04,tGEO,3,1m
12.0,0.01,tGEO,3,1m
12.0,0.22,tGEO,3,1m
12.0,0.01,tGEO,3,1m
12.0,0.01,tGEO,3,1m
12.0,0.31,tGEO,3,1m
12.0,0.0,tGEO,3,1m
12.0,0.29,tGEO,3,1m
12.0,0.0,tGEO,3,1m
12.0,0.06,tGEO,3,1m
12.0,0.0,tGEO,3,1m
12.0,0.04,tGEO,3,1m
12.0,0.01,tGEO,3,1m
12.0,0.56,tGEO,3,1m
12.0,0.04,tGEO,3,1m
12.0,0.01,tGEO,3,1m
12.0,0.02,tGEO,3,1m
12.0,0.01,tGEO,3,1m
12.0,0.0,tGEO,3,1m
12.0,0.02,tGEO,3,1m
12.0,0.27,tGEO,3,1m
12.0,0.27,tGEO,3,1m
12.0,0.0,tGEO,3,1m
12.0,0.08,tGEO,3,1m
12.0,0.01,tGEO,3,1m
12.0,0.05,tGEO,3,1m
12.0,0.35,tGEO,3,1m
12.0,0.01,tGEO,3,1m
12.0,0.03,tGEO,3,1m
12.0,0.14,tGEO,3,1m
12.0,0.01,tGEO,3,1m
12.0,0.02,tGEO,3,1m
12.0,0.01,tGEO,3,1m
12.0,0.0,tGEO,3,1m
12.0,0.01,tGEO,3,1m
12.0,0.02,tGEO,3,1m
12.0,0.01,tGEO,3,1m
12.0,0.06,tGEO,3,1m
12.0,0.02,tGEO,3,1m
12.0,0.0,tGEO,3,1m
0.5,0.31,rMEAN,3,1m
0.5,0.21,rMEAN,3,1m
0.5,0.77,rMEAN,3,1m
0.5,0.21,rMEAN,3,1m
0.5,0.52,rMEAN,3,1m
0.5,0.62,rMEAN,3,1m
0.5,0.55,rMEAN,3,1m
0.5,0.34,rMEAN,3,1m
0.5,0.72,rMEAN,3,1m
0.5,0.43,rMEAN,3,1m
0.5,0.49,rMEAN,3,1m
0.5,0.3,rMEAN,3,1m
0.5,0.3,rMEAN,3,1m
0.5,0.68,rMEAN,3,1m
0.5,0.99,rMEAN,3,1m
0.5,0.59,rMEAN,3,1m
0.5,0.54,rMEAN,3,1m
0.5,0.23,rMEAN,3,1m
0.5,0.44,rMEAN,3,1m
0.5,0.27,rMEAN,3,1m
0.5,0.3,rMEAN,3,1m
0.5,0.31,rMEAN,3,1m
0.5,0.22,rMEAN,3,1m
0.5,0.19,rMEAN,3,1m
0.5,0.47,rMEAN,3,1m
0.5,0.52,rMEAN,3,1m
0.5,0.88,rMEAN,3,1m
0.5,0.71,rMEAN,3,1m
0.5,0.48,rMEAN,3,1m
0.5,0.56,rMEAN,3,1m
0.5,0.49,rMEAN,3,1m
0.5,0.25,rMEAN,3,1m
0.5,0.35,rMEAN,3,1m
0.5,0.87,rMEAN,3,1m
0.5,0.78,rMEAN,3,1m
0.5,0.38,rMEAN,3,1m
0.5,0.26,rMEAN,3,1m
0.5,0.45,rMEAN,3,1m
0.5,0.17,rMEAN,3,1m
0.5,0.84,rMEAN,3,1m
0.5,0.6,rMEAN,3,1m
0.5,0.57,rMEAN,3,1m
0.5,0.42,rMEAN,3,1m
0.5,0.67,rMEAN,3,1m
0.5,0.52,rMEAN,3,1m
0.5,0.88,rMEAN,3,1m
0.5,0.72,rMEAN,3,1m
0.5,0.63,rMEAN,3,1m
0.5,0.62,rMEAN,3,1m
0.5,0.58,rMEAN,3,1m
0.5,0.77,rMEAN,3,1m
0.5,0.62,rMEAN,3,1m
0.5,0.75,rMEAN,3,1m
0.5,0.56,rMEAN,3,1m
0.5,0.68,rMEAN,3,1m
0.5,0.35,rMEAN,3,1m
0.5,0.85,rMEAN,3,1m
0.5,0.5,rMEAN,3,1m
0.5,0.27,rMEAN,3,1m
0.5,0.29,rMEAN,3,1m
0.5,0.58,rMEAN,3,1m
0.5,0.28,rMEAN,3,1m
0.5,0.71,rMEAN,3,1m
0.5,0.33,rMEAN,3,1m
0.5,0.52,rMEAN,3,1m
0.5,0.39,rMEAN,3,1m
0.5,0.78,rMEAN,3,1m
0.5,0.74,rMEAN,3,1m
0.5,0.64,rMEAN,3,1m
0.5,0.85,rMEAN,3,1m
0.5,0.96,rMEAN,3,1m
0.5,0.51,rMEAN,3,1m
0.5,0.59,rMEAN,3,1m
0.5,0.58,rMEAN,3,1m
0.5,0.51,rMEAN,3,1m
0.5,0.46,rMEAN,3,1m
0.5,0.65,rMEAN,3,1m
0.5,0.28,rMEAN,3,1m
0.5,0.8,rMEAN,3,1m
0.5,0.7,rMEAN,3,1m
0.5,0.41,rMEAN,3,1m
0.5,0.14,rMEAN,3,1m
0.5,0.37,rMEAN,3,1m
0.5,0.8,rMEAN,3,1m
0.5,0.33,rMEAN,3,1m
0.5,0.73,rMEAN,3,1m
0.5,0.46,rMEAN,3,1m
0.5,0.6,rMEAN,3,1m
0.5,0.29,rMEAN,3,1m
0.5,0.68,rMEAN,3,1m
0.5,0.23,rMEAN,3,1m
0.5,0.56,rMEAN,3,1m
0.5,0.76,rMEAN,3,1m
0.5,0.24,rMEAN,3,1m
0.5,0.22,rMEAN,3,1m
0.5,0.42,rMEAN,3,1m
0.5,0.6,rMEAN,3,1m
0.5,0.52,rMEAN,3,1m
0.5,0.19,rMEAN,3,1m
0.5,0.62,rMEAN,3,1m
4.0,0.01,rMixMED,3,1m
4.0,0.04,rMixMED,3,1m
4.0,0.03,rMixMED,3,1m
4.0,0.02,rMixMED,3,1m
4.0,0.18,rMixMED,3,1m
4.0,0.0,rMixMED,3,1m
4.0,0.01,rMixMED,3,1m
4.0,0.0,rMixMED,3,1m
4.0,0.01,rMixMED,3,1m
4.0,0.22,rMixMED,3,1m
4.0,0.09,rMixMED,3,1m
4.0,0.01,rMixMED,3,1m
4.0,0.01,rMixMED,3,1m
4.0,0.0,rMixMED,3,1m
4.0,0.0,rMixMED,3,1m
4.0,0.04,rMixMED,3,1m
4.0,0.01,rMixMED,3,1m
4.0,0.01,rMixMED,3,1m
4.0,0.92,rMixMED,3,1m
4.0,0.16,rMixMED,3,1m
4.0,0.05,rMixMED,3,1m
4.0,0.05,rMixMED,3,1m
4.0,0.04,rMixMED,3,1m
4.0,0.0,rMixMED,3,1m
4.0,0.02,rMixMED,3,1m
4.0,0.85,rMixMED,3,1m
4.0,0.7,rMixMED,3,1m
4.0,0.23,rMixMED,3,1m
4.0,0.03,rMixMED,3,1m
4.0,0.02,rMixMED,3,1m
4.0,0.0,rMixMED,3,1m
4.0,0.54,rMixMED,3,1m
4.0,0.08,rMixMED,3,1m
4.0,0.05,rMixMED,3,1m
4.0,0.05,rMixMED,3,1m
4.0,0.03,rMixMED,3,1m
4.0,0.02,rMixMED,3,1m
4.0,0.06,rMixMED,3,1m
4.0,0.06,rMixMED,3,1m
4.0,0.02,rMixMED,3,1m
4.0,0.79,rMixMED,3,1m
4.0,0.37,rMixMED,3,1m
4.0,0.01,rMixMED,3,1m
4.0,0.04,rMixMED,3,1m
4.0,0.21,rMixMED,3,1m
4.0,0.0,rMixMED,3,1m
4.0,0.03,rMixMED,3,1m
4.0,0.0,rMixMED,3,1m
4.0,0.13,rMixMED,3,1m
4.0,0.03,rMixMED,3,1m
4.0,0.01,rMixMED,3,1m
4.0,0.02,rMixMED,3,1m
4.0,0.06,rMixMED,3,1m
4.0,0.06,rMixMED,3,1m
4.0,0.02,rMixMED,3,1m
4.0,0.01,rMixMED,3,1m
4.0,0.02,rMixMED,3,1m
4.0,0.1,rMixMED,3,1m
4.0,0.17,rMixMED,3,1m
4.0,0.09,rMixMED,3,1m
4.0,0.87,rMixMED,3,1m
4.0,0.2,rMixMED,3,1m
4.0,0.0,rMixMED,3,1m
4.0,0.01,rMixMED,3,1m
4.0,0.05,rMixMED,3,1m
4.0,0.04,rMixMED,3,1m
4.0,0.9,rMixMED,3,1m
4.0,0.03,rMixMED,3,1m
4.0,0.16,rMixMED,3,1m
4.0,0.02,rMixMED,3,1m
4.0,0.09,rMixMED,3,1m
4.0,0.0,rMixMED,3,1m
4.0,0.03,rMixMED,3,1m
4.0,0.01,rMixMED,3,1m
4.0,0.01,rMixMED,3,1m
4.0,0.03,rMixMED,3,1m
4.0,0.01,rMixMED,3,1m
4.0,0.04,rMixMED,3,1m
4.0,0.08,rMixMED,3,1m
4.0,0.08,rMixMED,3,1m
4.0,0.09,rMixMED,3,1m
4.0,0.02,rMixMED,3,1m
4.0,0.02,rMixMED,3,1m
4.0,0.12,rMixMED,3,1m
4.0,0.04,rMixMED,3,1m
4.0,0.0,rMixMED,3,1m
4.0,0.0,rMixMED,3,1m
4.0,0.02,rMixMED,3,1m
4.0,0.01,rMixMED,3,1m
4.0,0.09,rMixMED,3,1m
4.0,0.0,rMixMED,3,1m
4.0,0.01,rMixMED,3,1m
4.0,0.3,rMixMED,3,1m
4.0,0.37,rMixMED,3,1m
4.0,0.06,rMixMED,3,1m
4.0,0.02,rMixMED,3,1m
4.0,0.02,rMixMED,3,1m
4.0,0.2,rMixMED,3,1m
4.0,0.04,rMixMED,3,1m
4.0,0.05,rMixMED,3,1m
12.0,0.0,BIRRA,3,1m
12.0,0.03,BIRRA,3,1m
12.0,0.76,BIRRA,3,1m
12.0,0.0,BIRRA,3,1m
12.0,0.02,BIRRA,3,1m
12.0,0.11,BIRRA,3,1m
12.0,0.03,BIRRA,3,1m
12.0,0.03,BIRRA,3,1m
12.0,0.0,BIRRA,3,1m
12.0,0.0,BIRRA,3,1m
12.0,0.0,BIRRA,3,1m
12.0,0.01,BIRRA,3,1m
12.0,0.3,BIRRA,3,1m
12.0,0.04,BIRRA,3,1m
12.0,0.01,BIRRA,3,1m
12.0,0.02,BIRRA,3,1m
12.0,0.01,BIRRA,3,1m
12.0,0.01,BIRRA,3,1m
12.0,0.0,BIRRA,3,1m
12.0,0.0,BIRRA,3,1m
12.0,0.04,BIRRA,3,1m
12.0,0.26,BIRRA,3,1m
12.0,0.01,BIRRA,3,1m
12.0,0.13,BIRRA,3,1m
12.0,0.0,BIRRA,3,1m
12.0,0.06,BIRRA,3,1m
12.0,0.01,BIRRA,3,1m
12.0,0.54,BIRRA,3,1m
12.0,0.21,BIRRA,3,1m
12.0,0.01,BIRRA,3,1m
12.0,0.0,BIRRA,3,1m
12.0,0.03,BIRRA,3,1m
12.0,0.02,BIRRA,3,1m
12.0,0.0,BIRRA,3,1m
12.0,0.63,BIRRA,3,1m
12.0,0.0,BIRRA,3,1m
12.0,0.0,BIRRA,3,1m
12.0,0.02,BIRRA,3,1m
12.0,0.03,BIRRA,3,1m
12.0,0.02,BIRRA,3,1m
12.0,0.01,BIRRA,3,1m
12.0,0.0,BIRRA,3,1m
12.0,0.12,BIRRA,3,1m
12.0,0.01,BIRRA,3,1m
12.0,0.02,BIRRA,3,1m
12.0,0.05,BIRRA,3,1m
12.0,0.05,BIRRA,3,1m
12.0,0.01,BIRRA,3,1m
12.0,0.04,BIRRA,3,1m
12.0,0.01,BIRRA,3,1m
12.0,0.03,BIRRA,3,1m
12.0,0.04,BIRRA,3,1m
12.0,0.05,BIRRA,3,1m
12.0,0.0,BIRRA,3,1m
12.0,0.19,BIRRA,3,1m
12.0,0.06,BIRRA,3,1m
12.0,0.63,BIRRA,3,1m
12.0,0.04,BIRRA,3,1m
12.0,0.03,BIRRA,3,1m
12.0,0.03,BIRRA,3,1m
12.0,0.02,BIRRA,3,1m
12.0,0.01,BIRRA,3,1m
12.0,0.01,BIRRA,3,1m
12.0,0.01,BIRRA,3,1m
12.0,0.01,BIRRA,3,1m
12.0,0.09,BIRRA,3,1m
12.0,0.0,BIRRA,3,1m
12.0,0.25,BIRRA,3,1m
12.0,0.02,BIRRA,3,1m
12.0,0.28,BIRRA,3,1m
12.0,0.0,BIRRA,3,1m
12.0,0.0,BIRRA,3,1m
12.0,0.0,BIRRA,3,1m
12.0,0.57,BIRRA,3,1m
12.0,0.01,BIRRA,3,1m
12.0,0.0,BIRRA,3,1m
12.0,0.01,BIRRA,3,1m
12.0,0.02,BIRRA,3,1m
12.0,0.0,BIRRA,3,1m
12.0,0.0,BIRRA,3,1m
12.0,0.23,BIRRA,3,1m
12.0,0.05,BIRRA,3,1m
12.0,0.0,BIRRA,3,1m
12.0,0.13,BIRRA,3,1m
12.0,0.03,BIRRA,3,1m
12.0,0.01,BIRRA,3,1m
12.0,0.07,BIRRA,3,1m
12.0,0.0,BIRRA,3,1m
12.0,0.04,BIRRA,3,1m
12.0,0.11,BIRRA,3,1m
12.0,0.02,BIRRA,3,1m
12.0,0.01,BIRRA,3,1m
12.0,0.03,BIRRA,3,1m
12.0,0.01,BIRRA,3,1m
12.0,0.06,BIRRA,3,1m
12.0,0.04,BIRRA,3,1m
12.0,0.0,BIRRA,3,1m
12.0,0.04,BIRRA,3,1m
12.0,0.01,BIRRA,3,1m
12.0,0.0,BIRRA,3,1m
0.5,0.57,stuart,3,1m
0.5,0.68,stuart,3,1m
0.5,0.77,stuart,3,1m
0.5,0.32,stuart,3,1m
0.5,0.72,stuart,3,1m
0.5,0.78,stuart,3,1m
