heterogeneity_D,top-1000 accuracy,method,M,dataset type
0.1,0.091,rGEO,4,0m
0.1,0.078,rGEO,4,0m
0.1,0.102,rGEO,4,0m
0.1,0.1,rGEO,4,0m
0.1,0.119,rGEO,4,0m
0.1,0.087,rGEO,4,0m
0.1,0.105,rGEO,4,0m
0.1,0.094,rGEO,4,0m
0.1,0.092,rGEO,4,0m
0.1,0.078,rGEO,4,0m
0.1,0.089,rGEO,4,0m
0.1,0.093,rGEO,4,0m
0.1,0.104,rGEO,4,0m
0.1,0.088,rGEO,4,0m
0.1,0.072,rGEO,4,0m
0.1,0.11,rGEO,4,0m
0.1,0.076,rGEO,4,0m
0.1,0.086,rGEO,4,0m
0.1,0.108,rGEO,4,0m
0.1,0.105,rGEO,4,0m
0.1,0.088,rGEO,4,0m
0.1,0.101,rGEO,4,0m
0.1,0.1,rGEO,4,0m
0.1,0.08,rGEO,4,0m
0.1,0.095,rGEO,4,0m
0.1,0.092,rGEO,4,0m
0.1,0.08,rGEO,4,0m
0.1,0.12,rGEO,4,0m
0.1,0.087,rGEO,4,0m
0.1,0.098,rGEO,4,0m
0.1,0.098,rGEO,4,0m
0.1,0.096,rGEO,4,0m
0.1,0.09,rGEO,4,0m
0.1,0.084,rGEO,4,0m
0.1,0.093,rGEO,4,0m
0.1,0.105,rGEO,4,0m
0.1,0.075,rGEO,4,0m
0.1,0.092,rGEO,4,0m
0.1,0.094,rGEO,4,0m
0.1,0.114,rGEO,4,0m
0.1,0.088,rGEO,4,0m
0.1,0.116,rGEO,4,0m
0.1,0.07,rGEO,4,0m
0.1,0.105,rGEO,4,0m
0.1,0.072,rGEO,4,0m
0.1,0.1,rGEO,4,0m
0.1,0.097,rGEO,4,0m
0.1,0.089,rGEO,4,0m
0.1,0.082,rGEO,4,0m
0.1,0.11,rGEO,4,0m
0.1,0.09,rGEO,4,0m
0.1,0.112,rGEO,4,0m
0.1,0.09,rGEO,4,0m
0.1,0.109,rGEO,4,0m
0.1,0.097,rGEO,4,0m
0.1,0.085,rGEO,4,0m
0.1,0.087,rGEO,4,0m
0.1,0.13,rGEO,4,0m
0.1,0.085,rGEO,4,0m
0.1,0.094,rGEO,4,0m
0.1,0.094,rGEO,4,0m
0.1,0.088,rGEO,4,0m
0.1,0.095,rGEO,4,0m
0.1,0.098,rGEO,4,0m
0.1,0.088,rGEO,4,0m
0.1,0.084,rGEO,4,0m
0.1,0.09,rGEO,4,0m
0.1,0.096,rGEO,4,0m
0.1,0.073,rGEO,4,0m
0.1,0.089,rGEO,4,0m
0.1,0.077,rGEO,4,0m
0.1,0.088,rGEO,4,0m
0.1,0.113,rGEO,4,0m
0.1,0.088,rGEO,4,0m
0.1,0.113,rGEO,4,0m
0.1,0.12,rGEO,4,0m
0.1,0.095,rGEO,4,0m
0.1,0.096,rGEO,4,0m
0.1,0.071,rGEO,4,0m
0.1,0.083,rGEO,4,0m
0.1,0.091,rGEO,4,0m
0.1,0.091,rGEO,4,0m
0.1,0.116,rGEO,4,0m
0.1,0.1,rGEO,4,0m
0.1,0.094,rGEO,4,0m
0.1,0.099,rGEO,4,0m
0.1,0.08,rGEO,4,0m
0.1,0.138,rGEO,4,0m
0.1,0.072,rGEO,4,0m
0.1,0.087,rGEO,4,0m
0.1,0.09,rGEO,4,0m
0.1,0.099,rGEO,4,0m
0.5,0.122,tGEO,4,0m
0.5,0.074,tGEO,4,0m
0.5,0.076,tGEO,4,0m
0.5,0.102,tGEO,4,0m
0.5,0.115,tGEO,4,0m
0.5,0.095,tGEO,4,0m
0.5,0.124,tGEO,4,0m
0.5,0.083,tGEO,4,0m
0.5,0.089,tGEO,4,0m
0.5,0.091,tGEO,4,0m
0.5,0.103,tGEO,4,0m
0.5,0.134,tGEO,4,0m
0.5,0.062,tGEO,4,0m
0.5,0.113,tGEO,4,0m
0.5,0.121,tGEO,4,0m
0.5,0.085,tGEO,4,0m
0.5,0.103,tGEO,4,0m
0.5,0.095,tGEO,4,0m
0.5,0.154,tGEO,4,0m
0.5,0.105,tGEO,4,0m
0.5,0.084,tGEO,4,0m
0.5,0.135,tGEO,4,0m
0.5,0.078,tGEO,4,0m
0.5,0.095,tGEO,4,0m
0.5,0.078,tGEO,4,0m
0.5,0.076,tGEO,4,0m
0.5,0.122,tGEO,4,0m
0.5,0.113,tGEO,4,0m
0.5,0.113,tGEO,4,0m
0.5,0.097,tGEO,4,0m
0.5,0.113,tGEO,4,0m
0.5,0.15,tGEO,4,0m
0.5,0.125,tGEO,4,0m
0.5,0.2,tGEO,4,0m
0.5,0.085,tGEO,4,0m
0.5,0.073,tGEO,4,0m
0.5,0.149,tGEO,4,0m
0.5,0.074,tGEO,4,0m
0.5,0.08,tGEO,4,0m
0.5,0.098,tGEO,4,0m
0.5,0.096,tGEO,4,0m
0.5,0.085,tGEO,4,0m
0.5,0.071,tGEO,4,0m
0.5,0.147,tGEO,4,0m
0.5,0.093,tGEO,4,0m
0.5,0.116,tGEO,4,0m
0.5,0.064,tGEO,4,0m
0.5,0.077,tGEO,4,0m
0.5,0.088,tGEO,4,0m
0.5,0.103,tGEO,4,0m
0.5,0.115,tGEO,4,0m
0.5,0.105,tGEO,4,0m
0.5,0.088,tGEO,4,0m
0.5,0.071,tGEO,4,0m
0.5,0.078,tGEO,4,0m
0.5,0.081,tGEO,4,0m
0.5,0.067,tGEO,4,0m
0.5,0.136,tGEO,4,0m
0.5,0.086,tGEO,4,0m
0.5,0.08,tGEO,4,0m
0.5,0.122,tGEO,4,0m
0.5,0.098,tGEO,4,0m
0.5,0.119,tGEO,4,0m
0.5,0.136,tGEO,4,0m
0.5,0.088,tGEO,4,0m
0.5,0.121,tGEO,4,0m
0.5,0.103,tGEO,4,0m
0.5,0.145,tGEO,4,0m
0.5,0.142,tGEO,4,0m
0.5,0.104,tGEO,4,0m
0.5,0.093,tGEO,4,0m
0.5,0.119,tGEO,4,0m
0.5,0.111,tGEO,4,0m
0.5,0.096,tGEO,4,0m
0.5,0.102,tGEO,4,0m
0.5,0.078,tGEO,4,0m
0.5,0.088,tGEO,4,0m
0.5,0.097,tGEO,4,0m
0.5,0.091,tGEO,4,0m
0.5,0.078,tGEO,4,0m
0.5,0.075,tGEO,4,0m
0.5,0.117,tGEO,4,0m
0.5,0.131,tGEO,4,0m
0.5,0.088,tGEO,4,0m
0.5,0.078,tGEO,4,0m
0.5,0.086,tGEO,4,0m
0.5,0.131,tGEO,4,0m
0.5,0.175,tGEO,4,0m
0.5,0.182,tGEO,4,0m
0.5,0.107,tGEO,4,0m
0.5,0.117,tGEO,4,0m
0.5,0.091,tGEO,4,0m
0.5,0.087,tGEO,4,0m
0.5,0.092,tGEO,4,0m
0.5,0.166,tGEO,4,0m
0.5,0.095,tGEO,4,0m
0.5,0.19,tGEO,4,0m
0.5,0.094,tGEO,4,0m
0.5,0.148,tGEO,4,0m
0.5,0.075,tGEO,4,0m
0.5,0.115,tMEAN,4,0m
0.5,0.052,tMEAN,4,0m
0.5,0.058,tMEAN,4,0m
0.5,0.086,tMEAN,4,0m
0.5,0.095,tMEAN,4,0m
0.5,0.08,tMEAN,4,0m
0.5,0.14,tMEAN,4,0m
0.5,0.07,tMEAN,4,0m
0.5,0.087,tMEAN,4,0m
0.5,0.095,tMEAN,4,0m
0.5,0.079,tMEAN,4,0m
0.5,0.092,tMEAN,4,0m
0.5,0.056,tMEAN,4,0m
0.5,0.074,tMEAN,4,0m
0.5,0.091,tMEAN,4,0m
0.5,0.085,tMEAN,4,0m
0.5,0.092,tMEAN,4,0m
0.5,0.087,tMEAN,4,0m
0.5,0.187,tMEAN,4,0m
0.5,0.119,tMEAN,4,0m
0.5,0.077,tMEAN,4,0m
0.5,0.124,tMEAN,4,0m
0.5,0.08,tMEAN,4,0m
0.5,0.071,tMEAN,4,0m
0.5,0.053,tMEAN,4,0m
0.5,0.062,tMEAN,4,0m
0.5,0.091,tMEAN,4,0m
0.5,0.109,tMEAN,4,0m
0.5,0.079,tMEAN,4,0m
0.5,0.099,tMEAN,4,0m
0.5,0.118,tMEAN,4,0m
0.5,0.121,tMEAN,4,0m
0.5,0.107,tMEAN,4,0m
0.5,0.227,tMEAN,4,0m
0.5,0.083,tMEAN,4,0m
0.5,0.086,tMEAN,4,0m
0.5,0.156,tMEAN,4,0m
0.5,0.07,tMEAN,4,0m
0.5,0.076,tMEAN,4,0m
0.5,0.102,tMEAN,4,0m
0.5,0.087,tMEAN,4,0m
0.5,0.097,tMEAN,4,0m
0.5,0.062,tMEAN,4,0m
0.5,0.11,tMEAN,4,0m
0.5,0.088,tMEAN,4,0m
0.5,0.078,tMEAN,4,0m
0.5,0.051,tMEAN,4,0m
0.5,0.066,tMEAN,4,0m
0.5,0.077,tMEAN,4,0m
0.5,0.107,tMEAN,4,0m
0.5,0.146,tMEAN,4,0m
0.5,0.075,tMEAN,4,0m
0.5,0.078,tMEAN,4,0m
0.5,0.066,tMEAN,4,0m
0.5,0.067,tMEAN,4,0m
0.5,0.092,tMEAN,4,0m
0.5,0.055,tMEAN,4,0m
0.5,0.111,tMEAN,4,0m
0.5,0.061,tMEAN,4,0m
0.5,0.068,tMEAN,4,0m
0.5,0.145,tMEAN,4,0m
0.5,0.121,tMEAN,4,0m
0.5,0.148,tMEAN,4,0m
0.5,0.092,tMEAN,4,0m
0.5,0.085,tMEAN,4,0m
0.5,0.097,tMEAN,4,0m
0.5,0.062,tMEAN,4,0m
0.5,0.096,tMEAN,4,0m
0.5,0.142,tMEAN,4,0m
0.5,0.101,tMEAN,4,0m
0.5,0.083,tMEAN,4,0m
0.5,0.133,tMEAN,4,0m
0.5,0.1,tMEAN,4,0m
0.5,0.086,tMEAN,4,0m
0.5,0.106,tMEAN,4,0m
0.5,0.085,tMEAN,4,0m
0.5,0.07,tMEAN,4,0m
0.5,0.068,tMEAN,4,0m
0.5,0.053,tMEAN,4,0m
0.5,0.062,tMEAN,4,0m
0.5,0.064,tMEAN,4,0m
0.5,0.116,tMEAN,4,0m
0.5,0.124,tMEAN,4,0m
0.5,0.1,tMEAN,4,0m
0.5,0.067,tMEAN,4,0m
0.5,0.079,tMEAN,4,0m
0.5,0.118,tMEAN,4,0m
0.5,0.127,tMEAN,4,0m
0.5,0.156,tMEAN,4,0m
0.5,0.089,tMEAN,4,0m
0.5,0.087,tMEAN,4,0m
0.5,0.073,tMEAN,4,0m
0.5,0.069,tMEAN,4,0m
0.5,0.08,tMEAN,4,0m
0.5,0.141,tMEAN,4,0m
0.5,0.083,tMEAN,4,0m
0.5,0.241,tMEAN,4,0m
0.5,0.077,tMEAN,4,0m
0.5,0.124,tMEAN,4,0m
0.5,0.059,tMEAN,4,0m
0.1,0.098,MAIC,4,0m
0.1,0.12,MAIC,4,0m
0.1,0.104,MAIC,4,0m
0.1,0.11,MAIC,4,0m
0.1,0.096,MAIC,4,0m
0.1,0.111,MAIC,4,0m
0.1,0.12,MAIC,4,0m
0.1,0.095,MAIC,4,0m
0.1,0.093,MAIC,4,0m
0.1,0.098,MAIC,4,0m
0.1,0.122,MAIC,4,0m
0.1,0.12,MAIC,4,0m
0.1,0.128,MAIC,4,0m
0.1,0.111,MAIC,4,0m
0.1,0.125,MAIC,4,0m
0.1,0.121,MAIC,4,0m
0.1,0.102,MAIC,4,0m
0.1,0.084,MAIC,4,0m
0.1,0.091,MAIC,4,0m
0.1,0.097,MAIC,4,0m
0.1,0.098,MAIC,4,0m
0.1,0.102,MAIC,4,0m
0.1,0.087,MAIC,4,0m
0.1,0.12,MAIC,4,0m
0.1,0.105,MAIC,4,0m
0.1,0.115,MAIC,4,0m
0.1,0.121,MAIC,4,0m
0.1,0.095,MAIC,4,0m
0.1,0.11,MAIC,4,0m
0.1,0.122,MAIC,4,0m
0.1,0.127,MAIC,4,0m
0.1,0.092,MAIC,4,0m
0.1,0.095,MAIC,4,0m
0.1,0.105,MAIC,4,0m
0.1,0.079,MAIC,4,0m
0.1,0.133,MAIC,4,0m
0.1,0.097,MAIC,4,0m
0.1,0.111,MAIC,4,0m
0.1,0.119,MAIC,4,0m
0.1,0.102,MAIC,4,0m
0.1,0.109,MAIC,4,0m
0.1,0.093,MAIC,4,0m
0.1,0.117,MAIC,4,0m
0.1,0.132,MAIC,4,0m
0.1,0.101,MAIC,4,0m
0.1,0.119,MAIC,4,0m
0.1,0.109,MAIC,4,0m
0.1,0.123,MAIC,4,0m
0.1,0.099,MAIC,4,0m
0.1,0.132,MAIC,4,0m
0.1,0.082,MAIC,4,0m
0.1,0.112,MAIC,4,0m
0.1,0.095,MAIC,4,0m
0.1,0.103,MAIC,4,0m
0.1,0.096,MAIC,4,0m
0.1,0.106,MAIC,4,0m
0.1,0.084,MAIC,4,0m
0.1,0.103,MAIC,4,0m
0.1,0.112,MAIC,4,0m
0.1,0.118,MAIC,4,0m
0.1,0.096,MAIC,4,0m
0.1,0.113,MAIC,4,0m
0.1,0.093,MAIC,4,0m
0.1,0.1,MAIC,4,0m
0.1,0.105,MAIC,4,0m
0.1,0.123,MAIC,4,0m
0.1,0.087,MAIC,4,0m
0.1,0.114,MAIC,4,0m
0.1,0.106,MAIC,4,0m
0.1,0.106,MAIC,4,0m
0.1,0.133,MAIC,4,0m
0.1,0.12,MAIC,4,0m
0.1,0.119,MAIC,4,0m
0.1,0.091,MAIC,4,0m
0.1,0.099,MAIC,4,0m
0.1,0.113,MAIC,4,0m
0.1,0.087,MAIC,4,0m
0.1,0.107,MAIC,4,0m
0.1,0.097,MAIC,4,0m
0.1,0.108,MAIC,4,0m
0.1,0.107,MAIC,4,0m
0.1,0.103,MAIC,4,0m
0.1,0.114,MAIC,4,0m
0.1,0.133,MAIC,4,0m
0.1,0.11,MAIC,4,0m
0.1,0.103,MAIC,4,0m
0.1,0.091,MAIC,4,0m
0.1,0.096,MAIC,4,0m
0.1,0.081,MAIC,4,0m
0.1,0.099,MAIC,4,0m
0.1,0.124,MAIC,4,0m
0.1,0.119,MAIC,4,0m
0.1,0.113,MAIC,4,0m
0.1,0.103,MAIC,4,0m
0.1,0.113,MAIC,4,0m
0.1,0.123,MAIC,4,0m
0.1,0.1,MAIC,4,0m
0.1,0.097,MAIC,4,0m
0.1,0.112,MAIC,4,0m
0.1,0.102,MAIC,4,0m
3.0,0.195,VC,4,0m
3.0,0.228,VC,4,0m
3.0,0.258,VC,4,0m
3.0,0.237,VC,4,0m
3.0,0.222,VC,4,0m
3.0,0.155,VC,4,0m
3.0,0.452,VC,4,0m
3.0,0.272,VC,4,0m
3.0,0.224,VC,4,0m
3.0,0.444,VC,4,0m
3.0,0.445,VC,4,0m
3.0,0.165,VC,4,0m
3.0,0.453,VC,4,0m
3.0,0.218,VC,4,0m
3.0,0.147,VC,4,0m
3.0,0.21,VC,4,0m
3.0,0.124,VC,4,0m
3.0,0.157,VC,4,0m
3.0,0.372,VC,4,0m
3.0,0.249,VC,4,0m
3.0,0.511,VC,4,0m
3.0,0.573,VC,4,0m
3.0,0.313,VC,4,0m
3.0,0.175,VC,4,0m
3.0,0.273,VC,4,0m
3.0,0.481,VC,4,0m
3.0,0.327,VC,4,0m
3.0,0.377,VC,4,0m
3.0,0.287,VC,4,0m
3.0,0.176,VC,4,0m
3.0,0.31,VC,4,0m
3.0,0.131,VC,4,0m
3.0,0.527,VC,4,0m
3.0,0.2,VC,4,0m
3.0,0.702,VC,4,0m
3.0,0.196,VC,4,0m
3.0,0.258,VC,4,0m
3.0,0.484,VC,4,0m
3.0,0.391,VC,4,0m
3.0,0.599,VC,4,0m
3.0,0.211,VC,4,0m
3.0,0.148,VC,4,0m
3.0,0.268,VC,4,0m
3.0,0.213,VC,4,0m
3.0,0.562,VC,4,0m
3.0,0.256,VC,4,0m
3.0,0.177,VC,4,0m
3.0,0.173,VC,4,0m
3.0,0.245,VC,4,0m
3.0,0.235,VC,4,0m
3.0,0.218,VC,4,0m
3.0,0.305,VC,4,0m
3.0,0.401,VC,4,0m
3.0,0.506,VC,4,0m
3.0,0.124,VC,4,0m
3.0,0.216,VC,4,0m
3.0,0.198,VC,4,0m
3.0,0.296,VC,4,0m
3.0,0.201,VC,4,0m
3.0,0.269,VC,4,0m
3.0,0.257,VC,4,0m
3.0,0.214,VC,4,0m
3.0,0.383,VC,4,0m
3.0,0.486,VC,4,0m
3.0,0.926,VC,4,0m
3.0,0.439,VC,4,0m
3.0,0.237,VC,4,0m
3.0,0.236,VC,4,0m
3.0,0.152,VC,4,0m
3.0,0.685,VC,4,0m
3.0,0.262,VC,4,0m
3.0,0.258,VC,4,0m
3.0,0.41,VC,4,0m
3.0,0.298,VC,4,0m
3.0,0.404,VC,4,0m
3.0,0.344,VC,4,0m
3.0,0.241,VC,4,0m
3.0,0.192,VC,4,0m
3.0,0.307,VC,4,0m
3.0,0.201,VC,4,0m
3.0,0.275,VC,4,0m
3.0,0.165,VC,4,0m
3.0,0.182,VC,4,0m
3.0,0.168,VC,4,0m
3.0,0.419,VC,4,0m
3.0,0.19,VC,4,0m
3.0,0.647,VC,4,0m
3.0,0.229,VC,4,0m
3.0,0.179,VC,4,0m
3.0,0.424,VC,4,0m
3.0,0.348,VC,4,0m
3.0,0.463,VC,4,0m
3.0,0.142,VC,4,0m
3.0,0.145,VC,4,0m
3.0,0.224,VC,4,0m
3.0,0.361,VC,4,0m
3.0,0.22,VC,4,0m
3.0,0.32,VC,4,0m
3.0,0.324,VC,4,0m
3.0,0.484,VC,4,0m
1.0,0.097,tGEO,4,0m
1.0,0.085,tGEO,4,0m
1.0,0.065,tGEO,4,0m
1.0,0.108,tGEO,4,0m
1.0,0.215,tGEO,4,0m
1.0,0.181,tGEO,4,0m
1.0,0.19,tGEO,4,0m
1.0,0.126,tGEO,4,0m
1.0,0.095,tGEO,4,0m
1.0,0.239,tGEO,4,0m
1.0,0.097,tGEO,4,0m
1.0,0.127,tGEO,4,0m
1.0,0.1,tGEO,4,0m
1.0,0.1,tGEO,4,0m
1.0,0.124,tGEO,4,0m
1.0,0.088,tGEO,4,0m
1.0,0.18,tGEO,4,0m
1.0,0.166,tGEO,4,0m
1.0,0.115,tGEO,4,0m
1.0,0.094,tGEO,4,0m
1.0,0.089,tGEO,4,0m
1.0,0.137,tGEO,4,0m
1.0,0.084,tGEO,4,0m
1.0,0.175,tGEO,4,0m
1.0,0.083,tGEO,4,0m
1.0,0.119,tGEO,4,0m
1.0,0.113,tGEO,4,0m
1.0,0.078,tGEO,4,0m
1.0,0.11,tGEO,4,0m
1.0,0.086,tGEO,4,0m
1.0,0.094,tGEO,4,0m
1.0,0.096,tGEO,4,0m
1.0,0.181,tGEO,4,0m
1.0,0.09,tGEO,4,0m
1.0,0.09,tGEO,4,0m
1.0,0.071,tGEO,4,0m
1.0,0.406,tGEO,4,0m
1.0,0.101,tGEO,4,0m
1.0,0.116,tGEO,4,0m
1.0,0.272,tGEO,4,0m
1.0,0.166,tGEO,4,0m
1.0,0.095,tGEO,4,0m
1.0,0.106,tGEO,4,0m
1.0,0.067,tGEO,4,0m
1.0,0.143,tGEO,4,0m
1.0,0.114,tGEO,4,0m
1.0,0.27,tGEO,4,0m
1.0,0.148,tGEO,4,0m
1.0,0.08,tGEO,4,0m
1.0,0.077,tGEO,4,0m
1.0,0.101,tGEO,4,0m
1.0,0.144,tGEO,4,0m
1.0,0.091,tGEO,4,0m
1.0,0.135,tGEO,4,0m
1.0,0.128,tGEO,4,0m
1.0,0.162,tGEO,4,0m
1.0,0.148,tGEO,4,0m
1.0,0.056,tGEO,4,0m
1.0,0.08,tGEO,4,0m
1.0,0.069,tGEO,4,0m
1.0,0.127,tGEO,4,0m
1.0,0.268,tGEO,4,0m
1.0,0.124,tGEO,4,0m
1.0,0.1,tGEO,4,0m
1.0,0.151,tGEO,4,0m
1.0,0.082,tGEO,4,0m
1.0,0.097,tGEO,4,0m
1.0,0.171,tGEO,4,0m
1.0,0.118,tGEO,4,0m
1.0,0.08,tGEO,4,0m
1.0,0.072,tGEO,4,0m
1.0,0.118,tGEO,4,0m
1.0,0.2,tGEO,4,0m
1.0,0.242,tGEO,4,0m
1.0,0.259,tGEO,4,0m
1.0,0.129,tGEO,4,0m
1.0,0.156,tGEO,4,0m
1.0,0.088,tGEO,4,0m
1.0,0.144,tGEO,4,0m
1.0,0.101,tGEO,4,0m
1.0,0.096,tGEO,4,0m
1.0,0.122,tGEO,4,0m
1.0,0.079,tGEO,4,0m
1.0,0.068,tGEO,4,0m
1.0,0.115,tGEO,4,0m
1.0,0.078,tGEO,4,0m
1.0,0.103,tGEO,4,0m
1.0,0.099,tGEO,4,0m
1.0,0.096,tGEO,4,0m
1.0,0.174,tGEO,4,0m
1.0,0.126,tGEO,4,0m
1.0,0.081,tGEO,4,0m
1.0,0.104,tGEO,4,0m
1.0,0.128,tGEO,4,0m
1.0,0.17,tGEO,4,0m
1.0,0.265,tGEO,4,0m
1.0,0.072,tGEO,4,0m
1.0,0.097,tGEO,4,0m
1.0,0.135,tGEO,4,0m
1.0,0.218,tGEO,4,0m
0.1,0.067,rMED,4,0m
0.1,0.1,rMED,4,0m
0.1,0.082,rMED,4,0m
0.1,0.094,rMED,4,0m
0.1,0.077,rMED,4,0m
0.1,0.079,rMED,4,0m
0.1,0.083,rMED,4,0m
0.1,0.077,rMED,4,0m
0.1,0.078,rMED,4,0m
0.1,0.076,rMED,4,0m
0.1,0.103,rMED,4,0m
0.1,0.045,rMED,4,0m
0.1,0.091,rMED,4,0m
0.1,0.079,rMED,4,0m
0.1,0.081,rMED,4,0m
0.1,0.078,rMED,4,0m
0.1,0.095,rMED,4,0m
0.1,0.067,rMED,4,0m
0.1,0.076,rMED,4,0m
0.1,0.071,rMED,4,0m
0.1,0.12,rMED,4,0m
0.1,0.081,rMED,4,0m
0.1,0.081,rMED,4,0m
0.1,0.094,rMED,4,0m
0.1,0.076,rMED,4,0m
0.1,0.077,rMED,4,0m
0.1,0.079,rMED,4,0m
0.1,0.087,rMED,4,0m
0.1,0.086,rMED,4,0m
0.1,0.072,rMED,4,0m
0.1,0.067,rMED,4,0m
0.1,0.069,rMED,4,0m
0.1,0.06,rMED,4,0m
0.1,0.056,rMED,4,0m
0.1,0.066,rMED,4,0m
0.1,0.082,rMED,4,0m
0.1,0.078,rMED,4,0m
0.1,0.081,rMED,4,0m
0.1,0.08,rMED,4,0m
0.1,0.098,rMED,4,0m
0.1,0.076,rMED,4,0m
0.1,0.081,rMED,4,0m
0.1,0.08,rMED,4,0m
0.1,0.066,rMED,4,0m
0.1,0.075,rMED,4,0m
0.1,0.076,rMED,4,0m
0.1,0.085,rMED,4,0m
0.1,0.081,rMED,4,0m
0.1,0.069,rMED,4,0m
0.1,0.097,rMED,4,0m
0.1,0.054,rMED,4,0m
0.1,0.071,rMED,4,0m
0.1,0.065,rMED,4,0m
0.1,0.101,rMED,4,0m
0.1,0.073,rMED,4,0m
0.1,0.068,rMED,4,0m
0.1,0.066,rMED,4,0m
0.1,0.098,rMED,4,0m
0.1,0.084,rMED,4,0m
0.1,0.107,rMED,4,0m
0.1,0.079,rMED,4,0m
0.1,0.076,rMED,4,0m
0.1,0.08,rMED,4,0m
0.1,0.082,rMED,4,0m
0.1,0.081,rMED,4,0m
0.1,0.104,rMED,4,0m
0.1,0.059,rMED,4,0m
0.1,0.108,rMED,4,0m
0.1,0.087,rMED,4,0m
0.1,0.076,rMED,4,0m
0.1,0.074,rMED,4,0m
0.1,0.091,rMED,4,0m
0.1,0.078,rMED,4,0m
0.1,0.07,rMED,4,0m
0.1,0.084,rMED,4,0m
0.1,0.068,rMED,4,0m
0.1,0.075,rMED,4,0m
0.1,0.074,rMED,4,0m
0.1,0.072,rMED,4,0m
0.1,0.084,rMED,4,0m
0.1,0.109,rMED,4,0m
0.1,0.079,rMED,4,0m
0.1,0.09,rMED,4,0m
0.1,0.103,rMED,4,0m
0.1,0.073,rMED,4,0m
0.1,0.084,rMED,4,0m
0.1,0.073,rMED,4,0m
0.1,0.064,rMED,4,0m
0.1,0.078,rMED,4,0m
0.1,0.087,rMED,4,0m
0.1,0.083,rMED,4,0m
0.1,0.085,rMED,4,0m
0.1,0.087,rMED,4,0m
0.1,0.088,rMED,4,0m
0.1,0.058,rMED,4,0m
0.1,0.079,rMED,4,0m
0.1,0.067,rMED,4,0m
0.1,0.068,rMED,4,0m
0.1,0.065,rMED,4,0m
0.1,0.083,rMED,4,0m
0.5,0.153,rMixGEO,4,0m
0.5,0.114,rMixGEO,4,0m
0.5,0.119,rMixGEO,4,0m
0.5,0.114,rMixGEO,4,0m
0.5,0.167,rMixGEO,4,0m
0.5,0.115,rMixGEO,4,0m
0.5,0.141,rMixGEO,4,0m
0.5,0.13,rMixGEO,4,0m
0.5,0.111,rMixGEO,4,0m
0.5,0.095,rMixGEO,4,0m
0.5,0.103,rMixGEO,4,0m
0.5,0.174,rMixGEO,4,0m
0.5,0.083,rMixGEO,4,0m
0.5,0.146,rMixGEO,4,0m
0.5,0.146,rMixGEO,4,0m
0.5,0.114,rMixGEO,4,0m
0.5,0.128,rMixGEO,4,0m
0.5,0.122,rMixGEO,4,0m
0.5,0.142,rMixGEO,4,0m
0.5,0.168,rMixGEO,4,0m
0.5,0.103,rMixGEO,4,0m
0.5,0.153,rMixGEO,4,0m
0.5,0.107,rMixGEO,4,0m
0.5,0.124,rMixGEO,4,0m
0.5,0.139,rMixGEO,4,0m
0.5,0.131,rMixGEO,4,0m
0.5,0.133,rMixGEO,4,0m
0.5,0.138,rMixGEO,4,0m
0.5,0.175,rMixGEO,4,0m
0.5,0.137,rMixGEO,4,0m
0.5,0.131,rMixGEO,4,0m
0.5,0.165,rMixGEO,4,0m
0.5,0.185,rMixGEO,4,0m
0.5,0.215,rMixGEO,4,0m
0.5,0.132,rMixGEO,4,0m
0.5,0.123,rMixGEO,4,0m
0.5,0.164,rMixGEO,4,0m
0.5,0.11,rMixGEO,4,0m
0.5,0.097,rMixGEO,4,0m
0.5,0.111,rMixGEO,4,0m
0.5,0.158,rMixGEO,4,0m
0.5,0.11,rMixGEO,4,0m
0.5,0.086,rMixGEO,4,0m
0.5,0.155,rMixGEO,4,0m
0.5,0.123,rMixGEO,4,0m
0.5,0.149,rMixGEO,4,0m
0.5,0.131,rMixGEO,4,0m
0.5,0.104,rMixGEO,4,0m
0.5,0.148,rMixGEO,4,0m
0.5,0.146,rMixGEO,4,0m
0.5,0.131,rMixGEO,4,0m
0.5,0.149,rMixGEO,4,0m
0.5,0.129,rMixGEO,4,0m
0.5,0.106,rMixGEO,4,0m
0.5,0.13,rMixGEO,4,0m
0.5,0.104,rMixGEO,4,0m
0.5,0.173,rMixGEO,4,0m
0.5,0.18,rMixGEO,4,0m
0.5,0.114,rMixGEO,4,0m
0.5,0.098,rMixGEO,4,0m
0.5,0.139,rMixGEO,4,0m
0.5,0.142,rMixGEO,4,0m
0.5,0.171,rMixGEO,4,0m
0.5,0.163,rMixGEO,4,0m
0.5,0.139,rMixGEO,4,0m
0.5,0.138,rMixGEO,4,0m
0.5,0.151,rMixGEO,4,0m
0.5,0.187,rMixGEO,4,0m
0.5,0.183,rMixGEO,4,0m
0.5,0.123,rMixGEO,4,0m
0.5,0.13,rMixGEO,4,0m
0.5,0.124,rMixGEO,4,0m
0.5,0.139,rMixGEO,4,0m
0.5,0.134,rMixGEO,4,0m
0.5,0.129,rMixGEO,4,0m
0.5,0.115,rMixGEO,4,0m
0.5,0.114,rMixGEO,4,0m
0.5,0.142,rMixGEO,4,0m
0.5,0.152,rMixGEO,4,0m
0.5,0.111,rMixGEO,4,0m
0.5,0.133,rMixGEO,4,0m
0.5,0.122,rMixGEO,4,0m
0.5,0.145,rMixGEO,4,0m
0.5,0.136,rMixGEO,4,0m
0.5,0.118,rMixGEO,4,0m
